region,input_comm,tech,vintage,output_comm,efficiency,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,T_dsl,T_BLND_DSL_ELC_HDV,2025,T_dsl_elc_hdv,1.0,PJ/PJ,blend/fuel; Mid; source years 2030..2030,,,,,,,transport-efficiency-structure:52a5cd9d759321fa
NS,T_elc_ldv_chrg,T_LDV_LTF_BEV300_N,2040,T_D_tkm_ldv_t,0.8238337472580021,bn tonne-km/PJ,freight_light_trucks/bev_300_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_elc_ldv_chrg,T_LDV_LTF_BEV300_N,2045,T_D_tkm_ldv_t,0.8527800588112591,bn tonne-km/PJ,freight_light_trucks/bev_300_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_elc_ldv_chrg,T_LDV_LTF_BEV400_N,2025,T_D_tkm_ldv_t,0.6254357784579169,bn tonne-km/PJ,freight_light_trucks/bev_400_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_elc_ldv_chrg,T_LDV_LTF_BEV400_N,2030,T_D_tkm_ldv_t,0.6856069854363329,bn tonne-km/PJ,freight_light_trucks/bev_400_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_elc_ldv_chrg,T_LDV_LTF_BEV400_N,2035,T_D_tkm_ldv_t,0.7136890013791484,bn tonne-km/PJ,freight_light_trucks/bev_400_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_elc_ldv_chrg,T_LDV_LTF_BEV400_N,2040,T_D_tkm_ldv_t,0.7441697083405574,bn tonne-km/PJ,freight_light_trucks/bev_400_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_elc_ldv_chrg,T_LDV_LTF_BEV400_N,2045,T_D_tkm_ldv_t,0.7773701524727779,bn tonne-km/PJ,freight_light_trucks/bev_400_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_cng,T_LDV_LTF_CNG_N,2025,T_D_tkm_ldv_t,0.18404862391441,bn tonne-km/PJ,freight_light_trucks/cng; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_cng,T_LDV_LTF_CNG_N,2030,T_D_tkm_ldv_t,0.19604536293909988,bn tonne-km/PJ,freight_light_trucks/cng; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_cng,T_LDV_LTF_CNG_N,2035,T_D_tkm_ldv_t,0.2046019172527995,bn tonne-km/PJ,freight_light_trucks/cng; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_cng,T_LDV_LTF_CNG_N,2040,T_D_tkm_ldv_t,0.21315798903565814,bn tonne-km/PJ,freight_light_trucks/cng; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_cng,T_LDV_LTF_CNG_N,2045,T_D_tkm_ldv_t,0.2217136333309155,bn tonne-km/PJ,freight_light_trucks/cng; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_EX,2000,T_D_tkm_ldv_t,0.08885575439534885,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2000..2000,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_EX,2005,T_D_tkm_ldv_t,0.1040395549882837,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2001..2005,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_EX,2010,T_D_tkm_ldv_t,0.12521200549742262,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2006..2010,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_EX,2015,T_D_tkm_ldv_t,0.14309077489498462,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_EX,2020,T_D_tkm_ldv_t,0.16347810933407553,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_EX,2023,T_D_tkm_ldv_t,0.14589537880057765,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_N,2025,T_D_tkm_ldv_t,0.16339155255129142,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_N,2030,T_D_tkm_ldv_t,0.17396870335431197,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_N,2035,T_D_tkm_ldv_t,0.18028779847287177,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_N,2040,T_D_tkm_ldv_t,0.18659846373574557,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_dsl,T_LDV_LTF_DSL_N,2045,T_D_tkm_ldv_t,0.19290143134482296,bn tonne-km/PJ,freight_light_trucks/diesel; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_h2_ldv,T_LDV_LTF_FCEV400_N,2025,T_D_tkm_ldv_t,0.3527748157503808,bn tonne-km/PJ,freight_light_trucks/fcev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_h2_ldv,T_LDV_LTF_FCEV400_N,2030,T_D_tkm_ldv_t,0.3738885429387771,bn tonne-km/PJ,freight_light_trucks/fcev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_h2_ldv,T_LDV_LTF_FCEV400_N,2035,T_D_tkm_ldv_t,0.3824805017863004,bn tonne-km/PJ,freight_light_trucks/fcev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_h2_ldv,T_LDV_LTF_FCEV400_N,2040,T_D_tkm_ldv_t,0.39106851732868775,bn tonne-km/PJ,freight_light_trucks/fcev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_h2_ldv,T_LDV_LTF_FCEV400_N,2045,T_D_tkm_ldv_t,0.3996528620364577,bn tonne-km/PJ,freight_light_trucks/fcev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_EX,2000,T_D_tkm_ldv_t,0.10885954829706915,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2000..2000,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_EX,2005,T_D_tkm_ldv_t,0.11178912668855842,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2001..2005,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_EX,2010,T_D_tkm_ldv_t,0.12263105441122628,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2006..2010,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_EX,2015,T_D_tkm_ldv_t,0.13658925890831938,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_EX,2020,T_D_tkm_ldv_t,0.14734676398676258,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_EX,2023,T_D_tkm_ldv_t,0.15031005265940958,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_HEV_EX,2020,T_D_tkm_ldv_t,0.21400364211152972,bn tonne-km/PJ,freight_light_trucks/hev; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_HEV_EX,2023,T_D_tkm_ldv_t,0.21005588879541223,bn tonne-km/PJ,freight_light_trucks/hev; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_HEV_N,2025,T_D_tkm_ldv_t,0.22154612079279332,bn tonne-km/PJ,freight_light_trucks/hev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_HEV_N,2030,T_D_tkm_ldv_t,0.229351264296825,bn tonne-km/PJ,freight_light_trucks/hev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_HEV_N,2035,T_D_tkm_ldv_t,0.24401693354677945,bn tonne-km/PJ,freight_light_trucks/hev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_HEV_N,2040,T_D_tkm_ldv_t,0.25868200694560306,bn tonne-km/PJ,freight_light_trucks/hev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_HEV_N,2045,T_D_tkm_ldv_t,0.2733465815754056,bn tonne-km/PJ,freight_light_trucks/hev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_N,2025,T_D_tkm_ldv_t,0.1727722639732756,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_N,2030,T_D_tkm_ldv_t,0.18834213759675453,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_N,2035,T_D_tkm_ldv_t,0.1966375010377198,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_N,2040,T_D_tkm_ldv_t,0.20493262309640506,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl,T_LDV_LTF_GSL_N,2045,T_D_tkm_ldv_t,0.21322753153878304,bn tonne-km/PJ,freight_light_trucks/gasoline; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev35,T_LDV_LTF_GSL_PHEV35_EX,2020,T_D_tkm_ldv_t,0.3648147866468868,bn tonne-km/PJ,freight_light_trucks/phev_35_miles; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev35,T_LDV_LTF_GSL_PHEV35_EX,2023,T_D_tkm_ldv_t,0.38290252054577584,bn tonne-km/PJ,freight_light_trucks/phev_35_miles; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev35,T_LDV_LTF_GSL_PHEV35_N,2025,T_D_tkm_ldv_t,0.4284442261600749,bn tonne-km/PJ,freight_light_trucks/phev_35_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev35,T_LDV_LTF_GSL_PHEV35_N,2030,T_D_tkm_ldv_t,0.45899133628607264,bn tonne-km/PJ,freight_light_trucks/phev_35_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev35,T_LDV_LTF_GSL_PHEV35_N,2035,T_D_tkm_ldv_t,0.48158739612463614,bn tonne-km/PJ,freight_light_trucks/phev_35_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev35,T_LDV_LTF_GSL_PHEV35_N,2040,T_D_tkm_ldv_t,0.5043439861448011,bn tonne-km/PJ,freight_light_trucks/phev_35_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev35,T_LDV_LTF_GSL_PHEV35_N,2045,T_D_tkm_ldv_t,0.5273397024745552,bn tonne-km/PJ,freight_light_trucks/phev_35_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev50,T_LDV_LTF_GSL_PHEV50_N,2025,T_D_tkm_ldv_t,0.4802678693513225,bn tonne-km/PJ,freight_light_trucks/phev_50_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev50,T_LDV_LTF_GSL_PHEV50_N,2030,T_D_tkm_ldv_t,0.5161235676731715,bn tonne-km/PJ,freight_light_trucks/phev_50_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev50,T_LDV_LTF_GSL_PHEV50_N,2035,T_D_tkm_ldv_t,0.5394452122656869,bn tonne-km/PJ,freight_light_trucks/phev_50_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev50,T_LDV_LTF_GSL_PHEV50_N,2040,T_D_tkm_ldv_t,0.5630749576837824,bn tonne-km/PJ,freight_light_trucks/phev_50_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_gsl_elc_phev50,T_LDV_LTF_GSL_PHEV50_N,2045,T_D_tkm_ldv_t,0.5871131268299783,bn tonne-km/PJ,freight_light_trucks/phev_50_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-freight-light-trucks:composite:1:5ec1049b27636dea
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV150_N,2025,T_D_pkm_ldv_t,2.3827030871589923,bn passenger-km/PJ,passenger_light_trucks/bev_150_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV150_N,2030,T_D_pkm_ldv_t,2.647111481383977,bn passenger-km/PJ,passenger_light_trucks/bev_150_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV150_N,2035,T_D_pkm_ldv_t,2.731235277865459,bn passenger-km/PJ,passenger_light_trucks/bev_150_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV150_N,2040,T_D_pkm_ldv_t,2.820881389710488,bn passenger-km/PJ,passenger_light_trucks/bev_150_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV150_N,2045,T_D_pkm_ldv_t,2.9166120399631565,bn passenger-km/PJ,passenger_light_trucks/bev_150_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV200_N,2025,T_D_pkm_ldv_t,2.3258846160280515,bn passenger-km/PJ,passenger_light_trucks/bev_200_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV200_N,2030,T_D_pkm_ldv_t,2.5664977321211015,bn passenger-km/PJ,passenger_light_trucks/bev_200_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV200_N,2035,T_D_pkm_ldv_t,2.6699423297298575,bn passenger-km/PJ,passenger_light_trucks/bev_200_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV200_N,2040,T_D_pkm_ldv_t,2.7820759682890484,bn passenger-km/PJ,passenger_light_trucks/bev_200_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV200_N,2045,T_D_pkm_ldv_t,2.90404142338708,bn passenger-km/PJ,passenger_light_trucks/bev_200_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV300_EX,2020,T_D_pkm_ldv_t,2.078626290533619,bn passenger-km/PJ,passenger_light_trucks/bev_300_miles; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV300_EX,2023,T_D_pkm_ldv_t,2.0458776426096517,bn passenger-km/PJ,passenger_light_trucks/bev_300_miles; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV300_N,2025,T_D_pkm_ldv_t,2.100385675779224,bn passenger-km/PJ,passenger_light_trucks/bev_300_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV300_N,2030,T_D_pkm_ldv_t,2.3752132045190146,bn passenger-km/PJ,passenger_light_trucks/bev_300_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV300_N,2035,T_D_pkm_ldv_t,2.4531893927496036,bn passenger-km/PJ,passenger_light_trucks/bev_300_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV300_N,2040,T_D_pkm_ldv_t,2.536459145281882,bn passenger-km/PJ,passenger_light_trucks/bev_300_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV300_N,2045,T_D_pkm_ldv_t,2.625580447857563,bn passenger-km/PJ,passenger_light_trucks/bev_300_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV400_N,2025,T_D_pkm_ldv_t,1.9256218931745968,bn passenger-km/PJ,passenger_light_trucks/bev_400_miles; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV400_N,2030,T_D_pkm_ldv_t,2.1108799124424764,bn passenger-km/PJ,passenger_light_trucks/bev_400_miles; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV400_N,2035,T_D_pkm_ldv_t,2.1973401799335566,bn passenger-km/PJ,passenger_light_trucks/bev_400_miles; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV400_N,2040,T_D_pkm_ldv_t,2.2911856532274673,bn passenger-km/PJ,passenger_light_trucks/bev_400_miles; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_elc_ldv_chrg,T_LDV_LTP_BEV400_N,2045,T_D_pkm_ldv_t,2.3934047847292725,bn passenger-km/PJ,passenger_light_trucks/bev_400_miles; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_cng,T_LDV_LTP_CNG_N,2025,T_D_pkm_ldv_t,0.5666577957725395,bn passenger-km/PJ,passenger_light_trucks/cng; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_cng,T_LDV_LTP_CNG_N,2030,T_D_pkm_ldv_t,0.6035939355143425,bn passenger-km/PJ,passenger_light_trucks/cng; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_cng,T_LDV_LTP_CNG_N,2035,T_D_pkm_ldv_t,0.629938268352516,bn passenger-km/PJ,passenger_light_trucks/cng; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_cng,T_LDV_LTP_CNG_N,2040,T_D_pkm_ldv_t,0.6562811155514223,bn passenger-km/PJ,passenger_light_trucks/cng; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_cng,T_LDV_LTP_CNG_N,2045,T_D_pkm_ldv_t,0.6826226465808476,bn passenger-km/PJ,passenger_light_trucks/cng; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_dsl,T_LDV_LTP_DSL_EX,2000,T_D_pkm_ldv_t,0.284012475168851,bn passenger-km/PJ,passenger_light_trucks/diesel; Mid; source years 2000..2000,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_dsl,T_LDV_LTP_DSL_EX,2005,T_D_pkm_ldv_t,0.3264663177658684,bn passenger-km/PJ,passenger_light_trucks/diesel; Mid; source years 2001..2005,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_dsl,T_LDV_LTP_DSL_EX,2010,T_D_pkm_ldv_t,0.3846296752926467,bn passenger-km/PJ,passenger_light_trucks/diesel; Mid; source years 2006..2010,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_dsl,T_LDV_LTP_DSL_EX,2015,T_D_pkm_ldv_t,0.43954740589891905,bn passenger-km/PJ,passenger_light_trucks/diesel; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_dsl,T_LDV_LTP_DSL_EX,2020,T_D_pkm_ldv_t,0.5027368300934228,bn passenger-km/PJ,passenger_light_trucks/diesel; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_dsl,T_LDV_LTP_DSL_EX,2023,T_D_pkm_ldv_t,0.44908600804517723,bn passenger-km/PJ,passenger_light_trucks/diesel; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
NS,T_dsl,T_LDV_LTP_DSL_N,2025,T_D_pkm_ldv_t,0.5030578063959043,bn passenger-km/PJ,passenger_light_trucks/diesel; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-passenger-light-trucks:composite:1:e4e04bdb699912bd
